x,y,psi,v,cte,epsi,delta,a
3.9235,6.01853e-36,-0.0370322,39.2665,-0.338928,0.0787443,0.0252009,0.315102
3.90917,1.20371e-35,-0.0314633,39.1292,-0.34629,0.0628518,0.0214897,0.374226
3.91444,0,-0.0202476,39.1797,-0.306475,0.0344975,0.0138107,0.352616
3.91904,9.70338e-33,-0.0088171,39.2238,-0.24098,0.00738754,0.00600699,0.333687
3.92201,-3.00927e-36,0.00397989,39.2522,-0.149144,-0.0216303,-0.00270941,0.321462
3.92281,0,0.114945,39.2597,0.468842,-0.284265,-0.0782354,0.315745
3.92147,0,0.116879,39.2468,0.707722,-0.272983,-0.0795789,0.321396
3.91396,-3.51214e-37,0.103838,39.1749,0.850556,-0.227402,-0.0708358,0.353048
3.91008,2.49134e-36,0.0810196,39.1378,0.833055,-0.165758,-0.0553243,0.369798
3.91084,1.20371e-35,0.0534726,39.1451,0.727953,-0.0968654,-0.0365066,0.367257
3.91565,0,0.0200682,39.1913,0.532946,-0.0179175,-0.0136841,0.347727
3.92003,1.12847e-33,-0.00492189,39.2332,0.343526,0.0380359,0.00335239,0.329662
3.9227,8.42594e-35,-0.0275633,39.2589,0.125332,0.0853658,0.0187611,0.318433
3.92255,0,-0.038906,39.2574,-0.0268372,0.10603,0.0264825,0.31891
3.92018,-7.37444e-36,0.142954,39.2344,1.17263,-0.311874,-0.0973649,0.326051
3.91807,-4.10917e-36,0.113735,39.2143,1.22615,-0.228169,-0.0775059,0.336204
3.90884,0,0.07231,39.126,1.08591,-0.12375,-0.0493926,0.375449
3.90635,1.20371e-35,0.0119635,39.1021,0.676556,0.0148198,-0.00817705,0.386205
3.9106,-6.01853e-36,-0.033038,39.1429,0.273092,0.11111,0.022557,0.368241
3.9182,4.08489e-36,-0.0712606,39.2156,-0.161088,0.186032,0.0485595,0.336172
3.9221,0,-0.0877781,39.253,-0.434161,0.212273,0.0597556,0.319697
3.92134,-5.36325e-37,-0.0881413,39.2457,-0.61769,0.200408,0.0600145,0.322964
3.91857,-8.05041e-37,0.126732,39.219,0.157713,-0.337873,-0.0863513,0.332484
3.91588,4.21297e-35,0.119535,39.1932,0.482825,-0.296003,-0.0815039,0.344114
3.90684,1.19852e-36,0.0973958,39.1066,0.587657,-0.228273,-0.0665619,0.382362
3.90389,-2.40741e-35,0.0627391,39.0785,0.514598,-0.137758,-0.0429093,0.395518
3.90813,-1.20371e-35,0.0457116,39.1191,0.448624,-0.0951633,-0.0312298,0.378395
3.91702,-1.81085e-36,0.336079,39.2029,2.44265,-0.735697,-0.229085,0.32705
3.92297,-4.22744e-36,0.221536,39.2608,2.1987,-0.453422,-0.150779,0.311674
3.88865,1.50463e-36,0.121079,38.9323,1.59634,-0.222869,-0.0831347,0.45775
3.88235,-6.01853e-36,0.0770843,38.872,1.18686,-0.130087,-0.053013,0.484636
3.8989,1.20371e-35,0.0610534,39.0306,0.992541,-0.0992156,-0.0418099,0.416609
3.91794,-1.27836e-36,0.181705,39.2127,1.60171,-0.387416,-0.123829,0.333783
3.93189,2.52439e-37,0.139007,39.3468,1.5951,-0.271375,-0.0943947,0.278718
3.92685,-4.56334e-36,0.127511,39.2985,1.63595,-0.237091,-0.086699,0.300115
3.9182,1.57262e-35,0.126848,39.2156,1.73052,-0.228779,-0.0864389,0.335988
3.91341,0,0.14039,39.1696,1.75792,-0.264164,-0.0957835,0.355131
3.91186,1.20371e-35,0.151246,39.1548,1.95256,-0.280322,-0.103231,0.361365
3.91247,9.8567e-37,0.166149,39.1605,2.20868,-0.303171,-0.113386,0.358679
3.91353,-5.89699e-38,0.175448,39.1707,2.4129,-0.314277,-0.119699,0.354304
3.91365,-1.31571e-36,0.178642,39.172,2.6087,-0.309298,-0.121874,0.354155
3.91341,-2.58498e-36,0.161607,39.1698,2.73384,-0.253817,-0.110259,0.356567
3.91303,-2.03139e-36,0.156033,39.1661,2.78983,-0.234545,-0.106467,0.358643
3.91457,-1.20371e-35,0.143947,39.181,2.78304,-0.201701,-0.0981813,0.352925
3.91659,0,0.124016,39.2005,2.71763,-0.151267,-0.0845439,0.345302
3.91723,2.40741e-35,0.104774,39.2066,2.62411,-0.104643,-0.071414,0.343146
3.91856,8.46356e-36,0.112163,39.2193,2.5135,-0.132915,-0.0764247,0.337072
3.91948,0,0.0937567,39.2282,2.4055,-0.0896024,-0.0638682,0.333616
3.91941,1.20371e-35,0.0702764,39.2275,2.23264,-0.0367827,-0.0478741,0.334122
3.91924,3.00927e-36,0.0503326,39.2258,2.05636,0.00601434,-0.0342894,0.334795
3.91965,-6.67783e-36,0.0281639,39.2298,1.82227,0.0508735,-0.0191847,0.332827
3.92012,-6.49903e-37,0.0127333,39.2343,1.62282,0.0795021,-0.00867263,0.33057
3.92041,7.52316e-37,0.00830159,39.237,1.30561,0.069419,-0.00565381,0.328917
3.92033,6.01853e-36,0.000910072,39.2362,1.13723,0.0780049,-0.000619819,0.329033
3.91994,-7.10187e-34,-0.00145475,39.2324,1.02169,0.0764049,0.00099088,0.330494
3.91944,-6.01853e-36,-0.000366637,39.2276,0.916115,0.06594,0.00024976,0.332456
3.91921,3.00927e-36,0.00328559,39.2254,0.856993,0.0516375,-0.00223834,0.333374
3.9191,0,0.00871602,39.2243,0.822623,0.0341421,-0.00593805,0.333793
3.91914,-1.29021e-36,-0.0321641,39.2248,0.740577,0.141521,0.0219125,0.333252
3.91919,2.04765e-35,-0.0236907,39.2252,0.650617,0.11178,0.0161396,0.333129
3.91879,-2.40741e-35,-0.00873696,39.2213,0.613041,0.0677165,0.00595278,0.334887
3.91867,-3.00927e-36,0.00775849,39.2202,0.64502,0.0242164,-0.00528628,0.335422
3.91877,2.40741e-35,0.0291077,39.2212,0.738818,-0.0284114,-0.0198321,0.33494
3.9189,0,0.0461895,39.2224,0.847043,-0.0681562,-0.0314696,0.334313
3.91875,-3.61112e-35,0.0170368,39.221,0.852824,0.0131912,-0.0116078,0.335234
3.91827,3.00927e-35,0.0301054,39.2164,0.881088,-0.0210877,-0.0205145,0.337156
3.9184,1.2326e-32,0.0395006,39.2176,0.918621,-0.0445118,-0.0269157,0.336535
3.91864,9.62965e-35,0.0484233,39.2199,0.97161,-0.0655208,-0.0329936,0.33547
3.91883,-7.94446e-34,0.0567133,39.2218,1.03761,-0.0838418,-0.0386402,0.334595
3.91875,9.62965e-35,0.0608655,39.221,1.08386,-0.0920808,-0.0414701,0.334911
3.91845,-5.41668e-34,0.061763,39.2181,1.11563,-0.0923194,-0.0420848,0.336148
3.91824,-1.02315e-33,0.0591383,39.2161,1.11666,-0.0849666,-0.0402985,0.337063
3.91828,4.81482e-35,0.0523761,39.2165,1.08421,-0.0685053,-0.0356902,0.337012
3.91853,0,0.0443597,39.2189,1.02998,-0.0501008,-0.0302257,0.336044
3.91896,-2.40741e-35,0.0350139,39.223,0.955155,-0.0294624,-0.0238551,0.334331
3.91947,1.20371e-35,0.0230334,39.2279,0.844654,-0.00403745,-0.0156907,0.332224
3.91979,2.40741e-35,0.0129344,39.231,0.73947,0.0165397,-0.00881036,0.330855
3.91992,6.01853e-36,0.00161405,39.2323,0.605925,0.0384934,-0.00109939,0.330229
3.91982,0,-0.00675433,39.2313,0.493501,0.0537487,0.00460073,0.330553
3.91953,-6.01853e-36,-0.0138694,39.2285,0.384036,0.0657352,0.00944791,0.331677
3.91915,5.20001e-33,-0.0206741,39.2248,0.260007,0.0758284,0.0140847,0.333154
3.91882,0,-0.0253243,39.2216,0.161873,0.0817786,0.0172542,0.334477
3.91866,7.25009e-36,-0.201344,39.2195,-1.10746,0.473543,0.137187,0.328648
3.91868,1.50044e-37,-0.181414,39.2198,-1.34717,0.404047,0.123607,0.330292
3.90418,-3.00927e-36,-0.129491,39.0811,-1.29931,0.266621,0.0885567,0.392842
3.8985,1.20371e-35,-0.0565205,39.0268,-0.904527,0.0928791,0.0387098,0.418252
3.90419,3.61112e-35,0.004341,39.0814,-0.449376,-0.0440145,-0.00296872,0.394966
3.91688,-8.27527e-36,0.0651623,39.2029,0.110226,-0.172814,-0.0444189,0.341757
3.9246,3.00927e-36,0.101282,39.2769,0.525375,-0.24292,-0.0689048,0.308971
3.92458,-4.5139e-35,0.122341,39.2766,0.890663,-0.275104,-0.0832323,0.308559
3.9197,-6.01853e-36,0.12199,39.2299,1.06333,-0.26221,-0.0830962,0.328871
3.91304,-9.87106e-36,0.10245,39.1661,1.10096,-0.205989,-0.0699054,0.357215
